ID,Arenas,Artist,Aspects,BackArt,BackText,Cost,DoubleSided,EpicAction,FoilPrice,FrontArt,FrontText,HP,Keywords,LowFoilPrice,LowPrice,MarketPrice,Name,Number,Power,Rarity,Set,Subtitle,Traits,Type,Unique,VariantType
SOR-226,Ground,Tomas Oleksak,Villainy,,,2,False,,0.13,https://cdn.swu-db.com/images/cards/SOR/226.png,When Defeated: You may ready a Villainy unit.,1,,0.13,0.42,0.96,Admiral Motti,226,1,Special,SOR,Brazen and Scornful,IMPERIAL;OFFICIAL,Unit,True,Normal
SOR-129,Ground,Yvette Chua,Aggression;Villainy,,,2,False,,0.18,https://cdn.swu-db.com/images/cards/SOR/129.png,Action [{exhaust}]: Play an IMPERIAL unit from your hand (paying its cost). It enters play ready. Each opponent may ready a unit.,3,,0.10,0.03,0.08,Admiral Ozzel,129,2,Uncommon,SOR,Overconfident,IMPERIAL;OFFICIAL,Unit,True,Normal
SOR-393,Ground,Yvette Chua,Aggression;Villainy,,,2,False,,0.67,https://cdn.swu-db.com/images/cards/SOR/393.png,Action [{exhaust}]: Play an IMPERIAL unit from your hand (paying its cost). It enters play ready. Each opponent may ready a unit.,3,,0.50,0.20,0.31,Admiral Ozzel,393,2,Uncommon,SOR,Overconfident,IMPERIAL;OFFICIAL,Unit,True,Hyperspace
SOR-079,Ground,Denis Medri,Command;Villainy,,,2,False,,0.24,https://cdn.swu-db.com/images/cards/SOR/079.png,"Each friendly non-leader unit that costs 6 or more gains AMBUSH. (After you play that unit, it may ready and attack an enemy unit.)",4,Ambush,0.09,0.04,0.11,Admiral Piett,079,1,Uncommon,SOR,Captain of the Executor,IMPERIAL;OFFICIAL,Unit,True,Normal
SOR-344,Ground,Denis Medri,Command;Villainy,,,2,False,,2.17,https://cdn.swu-db.com/images/cards/SOR/344.png,"Each friendly non-leader unit that costs 6 or more gains AMBUSH. (After you play that unit, it may ready and attack an enemy unit.)",4,Ambush,1.66,0.25,1.22,Admiral Piett,344,1,Uncommon,SOR,Captain of the Executor,IMPERIAL;OFFICIAL,Unit,True,Hyperspace
SOR-115,Ground,Omercan Cirit,Command,,,5,False,,0.33,https://cdn.swu-db.com/images/cards/SOR/115.png,"AMBUSH (After you play this unit, he may ready and attack an enemy unit.)
When another unique unit is defeated: You may draw a card. Use this ability only once each round.",4,Ambush,0.22,0.06,0.26,Agent Kallus,115,4,Rare,SOR,Seeking the Rebels,IMPERIAL;TROOPER,Unit,True,Normal
SOR-379,Ground,Omercan Cirit,Command,,,5,False,,2.24,https://cdn.swu-db.com/images/cards/SOR/379.png,"AMBUSH (After you play this unit, he may ready and attack an enemy unit.)
When another unique unit is defeated: You may draw a card. Use this ability only once each round.",4,Ambush,2.00,2.10,2.46,Agent Kallus,379,4,Rare,SOR,Seeking the Rebels,IMPERIAL;TROOPER,Unit,True,Hyperspace
SOR-155,,Sandra Chlewińska,Aggression;Aggression,,,4,False,,6.19,https://cdn.swu-db.com/images/cards/SOR/155.png,"Choose two, in any order:
Draw a card.
Defeat up to 2 upgrades.
Ready a unit with 3 or less power.
Deal 4 damage to a unit.",,,5.68,3.29,4.71,Aggression,155,,Legendary,SOR,,INNATE,Event,False,Normal
SOR-418,,Sandra Chlewińska,Aggression;Aggression,,,4,False,,17.83,https://cdn.swu-db.com/images/cards/SOR/418.png,"Choose two, in any order:
Draw a card.
Defeat up to 2 upgrades.
Ready a unit with 3 or less power.
Deal 4 damage to a unit.",,,17.22,8.98,12.55,Aggression,418,,Legendary,SOR,,INNATE,Event,False,Hyperspace
SOR-093,Ground,Milos Slavkovic,Command;Heroism,,,1,False,,0.16,https://cdn.swu-db.com/images/cards/SOR/093.png,Action [{exhaust}]: Play a unit from your hand. It costs 1 less.,2,,0.05,0.03,0.10,Alliance Dispatcher,093,1,Common,SOR,,REBEL,Unit,False,Normal
SOR-357,Ground,Milos Slavkovic,Command;Heroism,,,1,False,,0.54,https://cdn.swu-db.com/images/cards/SOR/357.png,Action [{exhaust}]: Play a unit from your hand. It costs 1 less.,2,,0.20,0.10,0.31,Alliance Dispatcher,357,1,Common,SOR,,REBEL,Unit,False,Hyperspace
SOR-237,Space,Francois Cannels,Heroism,,,2,False,,0.14,https://cdn.swu-db.com/images/cards/SOR/237.png,,3,,0.06,0.02,0.09,Alliance X-Wing,237,2,Common,SOR,,REBEL;VEHICLE;FIGHTER,Unit,False,Normal
SOR-496,Space,Francois Cannels,Heroism,,,2,False,,0.67,https://cdn.swu-db.com/images/cards/SOR/496.png,,3,,0.15,0.20,0.34,Alliance X-Wing,496,2,Common,SOR,,REBEL;VEHICLE;FIGHTER,Unit,False,Hyperspace
SOR-161,Ground,Luke Harrington,Aggression,,,3,False,,0.08,https://cdn.swu-db.com/images/cards/SOR/161.png,"While you have the initiative, this unit gets +2/+0.",3,,0.05,0.01,0.05,Ardent Sympathizer,161,3,Common,SOR,,TROOPER,Unit,False,Normal
SOR-424,Ground,Luke Harrington,Aggression,,,3,False,,0.25,https://cdn.swu-db.com/images/cards/SOR/424.png,"While you have the initiative, this unit gets +2/+0.",3,,0.14,0.10,0.12,Ardent Sympathizer,424,3,Common,SOR,,TROOPER,Unit,False,Hyperspace
SOR-218,,Rebecca Farrow,Cunning,,,2,False,,0.14,https://cdn.swu-db.com/images/cards/SOR/218.png,"Exhaust an enemy unit.
Give a Shield token to a friendly unit that costs 3 or less.",,,0.05,0.02,0.08,Asteroid Sanctuary,218,,Common,SOR,,TRICK,Event,False,Normal
SOR-480,,Rebecca Farrow,Cunning,,,2,False,,0.34,https://cdn.swu-db.com/images/cards/SOR/480.png,"Exhaust an enemy unit.
Give a Shield token to a friendly unit that costs 3 or less.",,,0.20,0.14,0.25,Asteroid Sanctuary,480,,Common,SOR,,TRICK,Event,False,Hyperspace
SOR-106,,French Carlomagno,Command;Command,,,3,False,,0.16,https://cdn.swu-db.com/images/cards/SOR/106.png,"Give a friendly unit +3/+3 for this phase.
Give another friendly unit +2/+2 for this phase.
Give a third friendly unit +1/+1 for this phase.",,,0.08,0.03,0.09,Attack Pattern Delta,106,,Uncommon,SOR,,TACTIC,Event,False,Normal
SOR-370,,French Carlomagno,Command;Command,,,3,False,,1.57,https://cdn.swu-db.com/images/cards/SOR/370.png,"Give a friendly unit +3/+3 for this phase.
Give another friendly unit +2/+2 for this phase.
Give a third friendly unit +1/+1 for this phase.",,,1.02,0.39,0.58,Attack Pattern Delta,370,,Uncommon,SOR,,TACTIC,Event,False,Hyperspace
SOR-195,Space,Mark Zhang,Cunning;Heroism,,,4,False,,0.15,https://cdn.swu-db.com/images/cards/SOR/195.png,"Ambush (After you play this unit, it may ready and attack an enemy unit.)",4,Ambush,0.05,0.01,0.04,Auzituck Liberator Gunship,195,3,Common,SOR,,VEHICLE;FIGHTER,Unit,False,Normal
SOR-457,Space,Mark Zhang,Cunning;Heroism,,,4,False,,0.27,https://cdn.swu-db.com/images/cards/SOR/457.png,"Ambush (After you play this unit, it may ready and attack an enemy unit.)",4,Ambush,0.14,0.10,0.20,Auzituck Liberator Gunship,457,3,Common,SOR,,VEHICLE;FIGHTER,Unit,False,Hyperspace
SOR-040,Space,Francois Cannels,Vigilance;Villainy,,,9,False,,17.17,https://cdn.swu-db.com/images/cards/SOR/040.png,When Played/On Attack: An opponent chooses a non-leader unit they control. Defeat that unit.,8,,15.68,11.93,14.44,Avenger,040,8,Legendary,SOR,Hunting Star Destroyer,IMPERIAL;VEHICLE;CAPITAL SHIP,Unit,True,Normal
SOR-306,Space,Francois Cannels,Vigilance;Villainy,,,9,False,,41.94,https://cdn.swu-db.com/images/cards/SOR/306.png,When Played/On Attack: An opponent chooses a non-leader unit they control. Defeat that unit.,8,,33.49,20.00,22.99,Avenger,306,8,Legendary,SOR,Hunting Star Destroyer,IMPERIAL;VEHICLE;CAPITAL SHIP,Unit,True,Hyperspace
SOR-094,Ground,Milos Slavkovic,Command;Heroism,,,1,False,,0.40,https://cdn.swu-db.com/images/cards/SOR/094.png,Action [{exhaust}]: Give an Experience token to another friendly unit.,2,,0.23,0.04,0.20,Bail Organa,094,1,Rare,SOR,Rebel Councilor,REBEL;OFFICIAL,Unit,True,Normal
SOR-358,Ground,Milos Slavkovic,Command;Heroism,,,1,False,,1.71,https://cdn.swu-db.com/images/cards/SOR/358.png,Action [{exhaust}]: Give an Experience token to another friendly unit.,2,,1.70,0.95,1.09,Bail Organa,358,1,Rare,SOR,Rebel Councilor,REBEL;OFFICIAL,Unit,True,Hyperspace
SOR-199,,Ario Murti,Cunning;Heroism,,,2,False,,0.30,https://cdn.swu-db.com/images/cards/SOR/199.png,You may discard a Cunning card from your hand instead of paying this event's cost. Exhaust a unit and return each upgrade on it to its owner's hand.,,,0.10,0.07,0.19,Bamboozle,199,,Uncommon,SOR,,TRICK,Event,False,Normal
SOR-461,,Ario Murti,Cunning;Heroism,,,2,False,,3.81,https://cdn.swu-db.com/images/cards/SOR/461.png,You may discard a Cunning card from your hand instead of paying this event's cost. Exhaust a unit and return each upgrade on it to its owner's hand.,,,3.60,2.75,3.13,Bamboozle,461,,Uncommon,SOR,,TRICK,Event,False,Hyperspace
SOR-095,Ground,David Buisan,Command;Heroism,,,2,False,,0.22,https://cdn.swu-db.com/images/cards/SOR/095.png,,3,,0.10,0.05,0.10,Battlefield Marine,095,3,Common,SOR,,REBEL;TROOPER,Unit,False,Normal
SOR-359,Ground,David Buisan,Command;Heroism,,,2,False,,1.00,https://cdn.swu-db.com/images/cards/SOR/359.png,,3,,0.30,0.20,0.40,Battlefield Marine,359,3,Common,SOR,,REBEL;TROOPER,Unit,False,Hyperspace
SOR-065,Ground,Milos Slavkovic,Vigilance,,,4,False,,0.20,https://cdn.swu-db.com/images/cards/SOR/065.png,"GRIT (This unit gets +1/+0 for each damage on him.)
While you have the initiative, this unit gains SENTINEL. (Units in this arena can't attack your non-Sentinel units or your base.)",5,Grit;Sentinel,0.09,0.01,0.10,Baze Malbus,065,2,Uncommon,SOR,Temple Guardian,FRINGE,Unit,True,Normal
SOR-330,Ground,Milos Slavkovic,Vigilance,,,4,False,,1.08,https://cdn.swu-db.com/images/cards/SOR/330.png,"GRIT (This unit gets +1/+0 for each damage on him.)
While you have the initiative, this unit gains SENTINEL. (Units in this arena can't attack your non-Sentinel units or your base.)",5,Grit;Sentinel,0.43,0.23,0.26,Baze Malbus,330,2,Uncommon,SOR,Temple Guardian,FRINGE,Unit,True,Hyperspace
SOR-056,Ground,Luke Harrington,Vigilance;Vigilance,,,6,False,,0.39,https://cdn.swu-db.com/images/cards/SOR/056.png,"SENTINEL (Units in this arena can't attack your non-Sentinel units or your base.) 
On Attack: The next non-Heroism, non-Villainy card you play this phase costs 2 less.",7,Sentinel,0.19,0.01,0.31,Bendu,056,4,Rare,SOR,The One in the Middle,FORCE;CREATURE,Unit,True,Normal
SOR-321,Ground,Luke Harrington,Vigilance;Vigilance,,,6,False,,4.81,https://cdn.swu-db.com/images/cards/SOR/321.png,"SENTINEL (Units in this arena can't attack your non-Sentinel units or your base.) 
On Attack: The next non-Heroism, non-Villainy card you play this phase costs 2 less.",7,Sentinel,4.10,1.69,2.08,Bendu,321,4,Rare,SOR,The One in the Middle,FORCE;CREATURE,Unit,True,Hyperspace
SOR-156,Ground,Omercan Cirit,Aggression,,,1,False,,0.25,https://cdn.swu-db.com/images/cards/SOR/156.png,On Attack: Another friendly Aggression unit gains RAID 2 for this phase. (it gets +2/+0 while attacking.),2,Raid,0.10,0.10,0.15,"Benthic ""Two Tubes""",156,2,Uncommon,SOR,Partisan Lieutenant,REBEL;TROOPER,Unit,True,Normal
SOR-419,Ground,Omercan Cirit,Aggression,,,1,False,,2.32,https://cdn.swu-db.com/images/cards/SOR/419.png,On Attack: Another friendly Aggression unit gains RAID 2 for this phase. (it gets +2/+0 while attacking.),2,Raid,1.50,0.96,1.26,"Benthic ""Two Tubes""",419,2,Uncommon,SOR,Partisan Lieutenant,REBEL;TROOPER,Unit,True,Hyperspace
SOR-177,Ground,Steve Morris,Cunning;Villainy,,,2,False,,0.18,https://cdn.swu-db.com/images/cards/SOR/177.png,"SHIELDED (When you play this unit, give him a Shield token.)
Action [{exhaust}]: Play an event from your hand. It costs 1 less.",3,Shielded,0.05,0.05,0.11,Bib Fortuna,177,1,Uncommon,SOR,Jabba's Majordomo,UNDERWORLD;TWI'LEK,Unit,True,Normal
SOR-440,Ground,Steve Morris,Cunning;Villainy,,,2,False,,1.79,https://cdn.swu-db.com/images/cards/SOR/440.png,"SHIELDED (When you play this unit, give him a Shield token.)
Action [{exhaust}]: Play an event from your hand. It costs 1 less.",3,Shielded,1.70,0.67,1.07,Bib Fortuna,440,1,Uncommon,SOR,Jabba's Majordomo,UNDERWORLD;TWI'LEK,Unit,True,Hyperspace
SOR-147,Space,Amad Mir,Aggression;Heroism,,,6,False,,1.42,https://cdn.swu-db.com/images/cards/SOR/147.png,"When Played/When Defeated: You may discard your hand. If you do, draw 3 cards.",4,,0.57,0.23,0.71,Black One,147,4,Legendary,SOR,Scourge of Starkiller Base,RESISTANCE;VEHICLE;FIGHTER,Unit,True,Normal
SOR-410,Space,Amad Mir,Aggression;Heroism,,,6,False,,4.06,https://cdn.swu-db.com/images/cards/SOR/410.png,"When Played/When Defeated: You may discard your hand. If you do, draw 3 cards.",4,,3.49,1.25,1.98,Black One,410,4,Legendary,SOR,Scourge of Starkiller Base,RESISTANCE;VEHICLE;FIGHTER,Unit,True,Hyperspace
SOR-088,Ground,Arthur Mougne,Command;Villainy,,,8,False,,0.20,https://cdn.swu-db.com/images/cards/SOR/088.png,When this unit attacks and defeats a unit: You may deal the excess damage from this attack to an enemy ground unit.,9,,0.09,0.04,0.11,Blizzard Assault AT-AT,088,9,Uncommon,SOR,,IMPERIAL;VEHICLE;WALKER,Unit,False,Normal
SOR-352,Ground,Arthur Mougne,Command;Villainy,,,8,False,,0.82,https://cdn.swu-db.com/images/cards/SOR/352.png,When this unit attacks and defeats a unit: You may deal the excess damage from this attack to an enemy ground unit.,9,,0.49,0.10,0.25,Blizzard Assault AT-AT,352,9,Uncommon,SOR,,IMPERIAL;VEHICLE;WALKER,Unit,False,Hyperspace
SOR-015,Ground,French Carlomagno,Cunning;Villainy,https://cdn.swu-db.com/images/cards/SOR/015-b.png,"When this unit completes an attack: If an enemy unit left play this phase, ready up to 2 resources.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SOR/015.png,"When an enemy unit leaves play: You may exhaust this leader. If you do, ready a resource.",7,,,0.01,0.05,Boba Fett,015,4,Common,SOR,Collecting the Bounty,UNDERWORLD;BOUNTY HUNTER,Leader,True,Normal
SOR-179,Ground,French Carlomagno,Cunning;Villainy,,,3,False,,8.25,https://cdn.swu-db.com/images/cards/SOR/179.png,"On Attack: If this unit is attacking an exhausted unit that didn't enter play this round, deal 3 damage to the defender.",5,,6.60,6.66,6.73,Boba Fett,179,3,Legendary,SOR,Disintegrator,UNDERWORLD;BOUNTY HUNTER,Unit,True,Normal
SOR-265,Ground,Amélie Hutt,Cunning;Villainy,https://cdn.swu-db.com/images/cards/SOR/265-b.png,"When this unit completes an attack: If an enemy unit left play this phase, ready up to 2 resources.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SOR/265.png,"When an enemy unit leaves play: You may exhaust this leader. If you do, ready a resource.",7,,,239.98,267.93,Boba Fett,265,4,Common,SOR,Collecting the Bounty,UNDERWORLD;BOUNTY HUNTER,Leader,True,Showcase
SOR-281,Ground,French Carlomagno,Cunning;Villainy,https://cdn.swu-db.com/images/cards/SOR/281-b.png,"When this unit completes an attack: If an enemy unit left play this phase, ready up to 2 resources.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SOR/281.png,"When an enemy unit leaves play: You may exhaust this leader. If you do, ready a resource.",7,,,0.01,0.18,Boba Fett,281,4,Common,SOR,Collecting the Bounty,UNDERWORLD;BOUNTY HUNTER,Leader,True,Hyperspace
SOR-442,Ground,French Carlomagno,Cunning;Villainy,,,3,False,,31.18,https://cdn.swu-db.com/images/cards/SOR/442.png,"On Attack: If this unit is attacking an exhausted unit that didn't enter play this round, deal 3 damage to the defender.",5,,20.69,14.00,16.96,Boba Fett,442,3,Legendary,SOR,Disintegrator,UNDERWORLD;BOUNTY HUNTER,Unit,True,Hyperspace
SOR-201,Ground,Ario Murti,Cunning;Cunning,,,3,False,,0.52,https://cdn.swu-db.com/images/cards/SOR/201.png,When Played: Look at an opponent's hand and discard a non-unit card from it.,3,,0.10,0.10,0.34,Bodhi Rook,201,3,Rare,SOR,Imperial Defector,IMPERIAL;REBEL,Unit,True,Normal
SOR-463,Ground,Ario Murti,Cunning;Cunning,,,3,False,,7.58,https://cdn.swu-db.com/images/cards/SOR/463.png,When Played: Look at an opponent's hand and discard a non-unit card from it.,3,,2.00,2.24,3.16,Bodhi Rook,463,3,Rare,SOR,Imperial Defector,IMPERIAL;REBEL,Unit,True,Hyperspace
SOR-173,,Kyle Petchock,Aggression,,,5,False,,3.48,https://cdn.swu-db.com/images/cards/SOR/173.png,Choose an arena (ground or space). Deal 3 damage to each unit in that arena.,,,3.32,3.95,4.15,Bombing Run,173,,Rare,SOR,,TACTIC,Event,False,Normal
SOR-436,,Kyle Petchock,Aggression,,,5,False,,9.75,https://cdn.swu-db.com/images/cards/SOR/436.png,Choose an arena (ground or space). Deal 3 damage to each unit in that arena.,,,14.00,9.00,10.10,Bombing Run,436,,Rare,SOR,,TACTIC,Event,False,Hyperspace
SOR-182,Ground,Stefano Landini,Cunning;Villainy,,,5,False,,0.23,https://cdn.swu-db.com/images/cards/SOR/182.png,"AMBUSH (After you play this unit, he may ready and attack an enemy unit.)
When you play an event: You may deal 2 damage to a unit.",5,Ambush,0.09,0.09,0.17,Bossk,182,4,Uncommon,SOR,Deadly Stalker,UNDERWORLD;BOUNTY HUNTER,Unit,True,Normal
SOR-445,Ground,Stefano Landini,Cunning;Villainy,,,5,False,,1.58,https://cdn.swu-db.com/images/cards/SOR/445.png,"AMBUSH (After you play this unit, he may ready and attack an enemy unit.)
When you play an event: You may deal 2 damage to a unit.",5,Ambush,0.99,0.70,1.11,Bossk,445,4,Uncommon,SOR,Deadly Stalker,UNDERWORLD;BOUNTY HUNTER,Unit,True,Hyperspace
SOR-183,Ground,Luke Harrington,Cunning;Villainy,,,6,False,,0.17,https://cdn.swu-db.com/images/cards/SOR/183.png,"AMBUSH (After you play this unit, it may ready and attack an enemy unit.)
When Played: You may return an event from a discard pile to its owner's hand.",4,Ambush,0.05,0.02,0.07,Bounty Hunter Crew,183,4,Common,SOR,,UNDERWORLD;BOUNTY HUNTER,Unit,False,Normal
SOR-446,Ground,Luke Harrington,Cunning;Villainy,,,6,False,,0.59,https://cdn.swu-db.com/images/cards/SOR/446.png,"AMBUSH (After you play this unit, it may ready and attack an enemy unit.)
When Played: You may return an event from a discard pile to its owner's hand.",4,Ambush,0.27,0.09,0.23,Bounty Hunter Crew,446,4,Common,SOR,,UNDERWORLD;BOUNTY HUNTER,Unit,False,Hyperspace
SOR-099,Space,Randall Mackey,Command;Heroism,,,4,False,,0.61,https://cdn.swu-db.com/images/cards/SOR/099.png,"SENTINEL (Units in this arena can't attack your non-Sentinel units or your base.)
When Played: You may return a friendly non-leader ground unit to its owner's hand. if you do, draw a card.",6,Sentinel,0.40,0.24,0.39,Bright Hope,099,2,Uncommon,SOR,The Last Transport,REBEL;VEHICLE;TRANSPORT,Unit,True,Normal
SOR-363,Space,Randall Mackey,Command;Heroism,,,4,False,,7.06,https://cdn.swu-db.com/images/cards/SOR/363.png,"SENTINEL (Units in this arena can't attack your non-Sentinel units or your base.)
When Played: You may return a friendly non-leader ground unit to its owner's hand. if you do, draw a card.",6,Sentinel,5.93,2.99,4.55,Bright Hope,363,2,Uncommon,SOR,The Last Transport,REBEL;VEHICLE;TRANSPORT,Unit,True,Hyperspace
SOR-238,Ground,Ash Pierce,Heroism,,,2,False,,,https://cdn.swu-db.com/images/cards/SOR/238.png,"When Played/On Attack: Choose a number, then look at the top card of your deck. If its cost is the chosen number, you may reveal and draw it. (Otherwise, leave it on top of your deck.)",4,,,0.37,0.56,C-3P0,238,1,Special,SOR,Protocol Droid,REBEL;DROID,Unit,True,Normal
SOR-202,Ground,James Daly,Cunning;Cunning,,,5,False,,0.21,https://cdn.swu-db.com/images/cards/SOR/202.png,When Played: You may return a non-leader unit to its owner's hand.,5,,0.05,0.04,0.08,Cantina Bouncer,202,3,Uncommon,SOR,,FRINGE,Unit,False,Normal
SOR-464,Ground,James Daly,Cunning;Cunning,,,5,False,,2.01,https://cdn.swu-db.com/images/cards/SOR/464.png,When Played: You may return a non-leader unit to its owner's hand.,5,,1.69,0.57,0.83,Cantina Bouncer,464,3,Uncommon,SOR,,FRINGE,Unit,False,Hyperspace
SOR-157,Ground,Ario Murti,Aggression,,,1,False,,0.10,https://cdn.swu-db.com/images/cards/SOR/157.png,RAID 2 (This unit gets +2/+0 while attacking.),3,Raid,0.05,0.01,0.05,Cantina Braggart,157,0,Common,SOR,,UNDERWORLD,Unit,False,Normal
SOR-420,Ground,Ario Murti,Aggression,,,1,False,,0.27,https://cdn.swu-db.com/images/cards/SOR/420.png,RAID 2 (This unit gets +2/+0 while attacking.),3,Raid,0.20,0.03,0.13,Cantina Braggart,420,0,Common,SOR,,UNDERWORLD,Unit,False,Hyperspace
